STUDENT_ID,X1POVERTY,X1CONTROL,X1LOCALE,X1REGION,S2SEX,S2FRDROPOUT,S2EDUASP,S2EDUEXP,S2SUREBA,S2CLG2013,S2GOVLOAN,S2OCC30EARN,S2FAVSUBJ,S2CANTAFFORD,S2ACADEMIC,S2CANTSEND,S2HSJOBEVER,S2HSJOBHR,S3ANYCLGCRED,S3DUAL,S3APMATH,S3APSCIENCE,S3CNSLCLG,S3CLGINFLU,X1FAMINCOME,X3TGPATOT,X1RACE
34341,1,Public,Suburb,Midwest,Female,0,5,8,1,2,3,-9,11,3,1,0,1,40,-8,-8,-8,-8,-8,-8,2,2.5,6
34342,1,Public,Suburb,South,Female,1,6,10,1,1,2,75000,13,3,0,0,1,5,0,-7,-7,-7,2,11,1,3,6
34343,-8,Public,Suburb,Midwest,Female,0,6,10,1,1,3,-9,6,3,0,-7,1,9,-8,-8,-8,-8,-8,-8,-8,3,8
34344,0,Public,Town,West,Female,0,7,13,1,1,1,-9,6,3,0,-7,0,-7,1,2,1,0,2,10,2,4,8
34345,0,Public,Suburb,Midwest,Male,0,4,4,4,1,2,70000,13,3,0,-7,1,27,0,-7,-7,-7,2,4,6,3,8
34346,0,Public,Town,Midwest,Female,0,5,8,2,1,1,-7,6,2,1,0,1,8,1,3,-7,-7,1,4,6,3.5,8
34347,0,Public,Rural,Midwest,Female,0,6,8,1,1,1,-7,1,3,0,0,1,15,1,1,-7,-7,1,10,3,4,8
34349,-8,Public,Rural,Midwest,Female,0,6,13,2,1,3,40000,11,1,0,0,1,30,-4,-4,-4,-4,-4,-4,-8,2.5,8
34350,1,Public,Suburb,Northeast,Male,0,7,11,1,1,1,65000,13,3,0,0,1,4,1,1,-7,-7,1,10,1,3.5,8
34351,-8,Public,Rural,South,Female,0,7,12,1,1,2,85000,6,4,0,0,0,-7,-8,-8,-8,-8,-8,-8,-8,3.5,1
34352,0,Public,Rural,Midwest,Male,-9,3,13,3,2,-9,-9,13,2,0,1,0,-7,0,-7,-7,-7,1,4,2,2.5,8
34353,0,Public,Rural,South,Male,0,3,4,4,2,-7,80000,7,2,0,-7,1,-9,-8,-8,-8,-8,-8,-8,5,2.5,8
34354,1,Public,City,Northeast,Male,0,8,2,3,1,3,-7,3,1,0,-7,0,-7,0,-7,-7,-7,1,10,2,2,5
34355,0,Public,Rural,Midwest,Female,0,4,6,2,1,2,20000,6,2,0,0,1,20,-8,-8,-8,-8,-8,-8,2,2,8
34357,0,Public,Suburb,South,Female,0,6,10,1,1,3,65000,6,-9,0,0,0,-7,0,-7,-7,-7,2,4,8,2.5,2
34358,1,Private,City,Midwest,Male,0,8,13,1,1,3,-7,4,3,0,0,1,10,1,2,0,0,1,4,1,3,5
34359,-8,Public,City,South,Male,0,7,13,1,1,3,70000,6,3,0,0,0,-7,1,1,1,1,1,4,-8,3.5,-9
34360,0,Private,City,West,Male,0,5,13,2,3,3,-9,10,3,0,0,0,-7,1,2,0,0,1,10,10,3.5,6
34361,1,Public,City,West,Male,1,4,2,3,1,-7,-7,10,2,0,1,0,-7,-9,-9,-9,-9,3,4,1,-8,5
34362,1,Public,City,Northeast,Female,1,6,10,2,2,2,50000,1,1,0,0,0,-7,0,-7,-7,-7,-7,3,1,-8,5
34363,-8,Private,Town,West,Male,0,7,13,2,1,3,-9,1,4,0,0,0,-7,-8,-8,-8,-8,-8,-8,-8,2.5,8
34364,0,Public,Suburb,South,Male,0,5,8,2,1,3,-7,8,4,0,0,0,-7,1,2,1,1,1,4,3,3,8
34365,-8,Private,City,South,Male,0,6,8,2,1,3,55000,11,3,0,0,0,-7,0,-7,-7,-7,1,11,-8,3,-9
34366,0,Public,City,West,Female,0,7,10,1,2,1,-7,4,2,0,0,1,5,0,-7,-7,-7,2,4,7,3.5,8
34367,1,Public,Rural,Midwest,Female,1,8,4,2,1,2,-9,6,1,0,1,-9,-9,1,1,-7,-7,3,5,2,2,3
34368,-8,Public,Town,West,Male,0,7,10,2,1,3,55000,9,3,0,0,0,-7,0,-7,-7,-7,2,4,-8,3,6
34369,-8,Private,Suburb,South,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,3
34370,1,Public,Town,Midwest,Male,1,6,10,1,1,3,60000,3,3,0,0,1,10,-4,-4,-4,-4,-4,-4,1,2,8
34371,0,Public,Rural,Midwest,Male,0,8,2,2,1,3,10000,6,-9,0,0,0,-7,0,-7,-7,-7,3,4,6,3,3
34372,-8,Public,Suburb,Midwest,Male,5,8,13,3,3,1,-7,5,3,0,0,0,-7,-8,-8,-8,-8,-8,-8,-8,2,2
34373,-8,Public,Suburb,South,Male,0,7,12,1,1,3,40000,7,3,0,-9,1,30,0,-7,-7,-7,1,3,-8,2,5
34374,0,Public,Rural,Northeast,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,2,2,8
34375,-8,Public,City,Northeast,Female,-9,7,10,1,1,2,-9,3,3,0,0,0,-7,1,2,1,0,1,1,-8,3,5
34376,-8,Public,Rural,Northeast,Male,0,5,8,2,2,3,25000,11,4,0,0,0,-7,0,-7,-7,-7,2,4,-8,3,8
34377,-8,Public,City,South,Male,1,4,6,3,1,3,50000,7,3,1,0,1,7,-8,-8,-8,-8,-8,-8,-8,1.5,8
34378,0,Public,Town,Midwest,Male,-9,4,6,3,1,1,50000,12,2,0,0,1,24,1,1,-7,-7,1,3,2,3.5,5
34380,0,Public,Town,South,Male,0,8,6,2,3,3,35000,10,3,0,0,0,-7,0,-7,-7,-7,1,11,3,2,8
34381,0,Private,City,Northeast,Male,0,7,8,2,1,2,-7,6,4,0,0,1,9,-8,-8,-8,-8,-8,-8,10,3,8
34382,0,Public,Town,Northeast,Male,5,6,2,2,1,3,30000,6,3,0,0,1,-9,0,-7,-7,-7,1,11,5,1.5,2
34383,-8,Public,City,West,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-4,-4,-4,-4,-4,-4,-8,2,8
34384,-8,Public,Suburb,Midwest,Male,0,7,13,2,1,3,-7,2,3,0,0,1,12,-8,-8,-8,-8,-8,-8,-8,2,5
34385,0,Public,Suburb,Northeast,Male,0,6,8,2,1,-7,50000,7,4,0,1,1,12,0,-7,-7,-7,2,11,3,1.5,3
34386,0,Public,Suburb,South,Female,1,7,10,1,1,3,500000,3,1,0,-7,1,4,-8,-8,-8,-8,-8,-8,6,4,8
34387,-8,Public,Suburb,South,Female,0,6,8,2,1,3,-9,9,3,0,0,0,-7,-4,-4,-4,-4,-4,-4,-8,2.5,-9
34388,-8,Private,Rural,Midwest,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,-7,-7,-7,1,4,-8,2.5,8
34390,-8,Private,City,West,Female,0,6,10,2,1,2,-7,1,4,0,0,0,-7,1,2,0,0,1,4,-8,2.5,4
34391,-8,Public,Rural,Midwest,Female,0,7,12,1,1,2,50000,6,4,0,-7,0,-7,-8,-8,-8,-8,-8,-8,-8,4,-9
34392,-8,Public,City,South,Male,-9,7,12,1,1,3,150000,6,3,0,0,0,-7,1,2,1,0,1,4,-8,3.5,2
34393,1,Public,Suburb,South,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,2,2.5,5
34394,0,Public,Suburb,South,Female,0,7,8,2,1,3,80000,1,3,1,0,1,8,1,2,1,1,1,4,10,3.5,8
34395,0,Private,City,Midwest,Female,0,6,10,1,1,1,50000,11,4,0,0,1,2,1,2,0,1,1,4,13,4,8
34396,-8,Public,Suburb,Northeast,Male,1,3,4,2,3,3,-7,11,2,0,1,0,-7,0,-7,-7,-7,2,8,-8,1.5,8
34397,0,Public,Suburb,South,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,2,1,1,1,3,3,3,8
34398,-8,Private,Rural,South,Male,0,7,13,2,1,3,-7,7,4,1,-7,-9,-9,1,2,1,0,-7,4,-8,3.5,-9
34399,0,Private,Suburb,South,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,2,0,0,3,4,4,3,5
34401,0,Public,Town,West,Female,1,2,13,4,3,3,-7,1,3,0,0,1,7,1,1,-7,-7,1,4,3,2.5,6
34402,-8,Public,City,West,Female,0,8,2,2,1,1,-7,6,3,0,0,0,-7,-8,-8,-8,-8,-8,-8,-8,3,8
34403,0,Public,Suburb,Midwest,Male,0,7,2,3,1,1,150000,7,3,0,0,1,30,0,-7,-7,-7,2,4,5,2,6
34404,0,Public,Suburb,South,Male,0,5,6,2,1,3,-7,1,2,0,0,0,-7,0,-7,-7,-7,1,10,2,2.5,8
34405,-8,Public,Rural,South,Male,0,8,2,3,2,3,35000,12,2,0,1,0,-7,-4,-4,-4,-4,-4,-4,-8,3,8
34406,0,Public,Rural,Northeast,Female,1,7,10,1,1,1,60000,3,3,0,0,1,7,1,1,1,1,1,4,3,3.5,8
34407,0,Public,City,Midwest,Male,0,7,12,1,1,3,100000,3,4,1,-7,1,-9,1,2,1,1,1,4,8,4,8
34408,0,Public,Rural,South,Male,1,7,13,1,2,2,35000,1,2,0,1,0,-7,1,1,-7,-7,1,4,3,2,8
34409,0,Public,Town,South,Male,0,7,8,1,1,1,150000,6,2,0,1,1,15,0,-7,-7,-7,1,4,5,2.5,8
34410,0,Public,Suburb,South,Female,1,6,8,1,1,1,-9,1,4,0,0,1,-9,1,2,1,1,2,4,7,4,8
34411,0,Public,Town,South,Female,0,7,12,1,1,1,500000,5,3,0,0,1,8,1,2,1,0,1,11,5,3.5,8
34412,-8,Public,Suburb,South,Male,0,7,8,2,1,2,1000,3,4,0,0,0,-7,0,-7,-7,-7,2,4,-8,1.5,8
34413,0,Public,Suburb,Midwest,Male,0,6,10,1,1,3,-7,3,3,0,-7,0,-7,0,-7,-7,-7,3,4,5,3,8
34414,-8,Public,Suburb,South,Male,2,8,13,2,1,3,-9,4,4,0,0,1,-9,-4,-4,-4,-4,-4,-4,-8,0.5,3
34415,-8,Public,City,South,Male,0,7,12,1,1,2,100000,11,-9,0,1,0,-7,1,2,0,1,1,10,-8,2,4
34416,-8,Public,Suburb,Midwest,Female,0,6,8,2,1,3,75000,7,3,0,0,0,-7,0,-7,-7,-7,1,4,-8,3,-9
34417,-8,Public,Town,South,Female,1,7,6,2,1,3,-7,6,2,0,-7,0,-7,0,-7,-7,-7,2,11,-8,1.5,8
34418,0,Private,City,South,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,-7,-7,-7,1,4,6,2.5,5
34419,1,Public,Town,Northeast,Male,0,7,12,1,1,1,100000,5,3,0,-7,0,-7,1,1,-7,-7,1,4,2,3.5,8
34420,0,Public,City,Northeast,Male,1,4,6,3,1,2,1000,6,1,0,0,1,25,-8,-8,-8,-8,-8,-8,3,3,8
34421,1,Public,City,West,Female,0,4,6,1,1,2,75000,6,2,0,0,1,4,1,2,1,0,-7,4,1,2,8
34422,-8,Public,Suburb,South,Male,0,7,8,2,1,3,250000,6,3,0,0,0,-7,1,2,1,0,1,10,-8,3.5,8
34423,1,Public,Town,South,Female,5,7,10,2,1,3,-9,7,3,0,0,0,-7,0,-7,-7,-7,1,10,1,3,2
34424,-8,Public,Rural,South,Male,1,5,8,2,1,3,60000,10,3,0,-7,1,25,0,-7,-7,-7,-7,4,-8,2.5,4
34425,0,Public,Town,Midwest,Male,0,8,13,2,1,3,100000,7,3,0,0,0,-7,1,1,-7,-7,1,4,5,3,8
34426,1,Public,Suburb,West,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,-7,-7,-7,-7,4,1,0.25,8
34427,0,Public,City,South,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-4,-4,-4,-4,-4,-4,5,0.5,8
34428,0,Public,Suburb,West,Female,0,7,10,1,1,2,-7,3,4,0,0,1,10,1,2,1,1,1,4,3,4,8
34429,1,Public,Suburb,West,Female,1,5,8,2,3,3,15000,4,2,0,1,0,-7,0,-7,-7,-7,3,4,1,2,5
34430,0,Public,Town,South,Female,1,6,9,1,1,1,50000,11,3,0,0,0,-7,1,2,0,1,2,11,3,2.5,8
34431,0,Public,Rural,Northeast,Female,1,7,10,1,1,2,30000,3,3,0,0,1,12,1,1,0,1,1,3,4,3.5,5
34432,0,Private,Suburb,Midwest,Male,0,7,10,1,1,3,-7,6,4,1,0,0,-7,1,2,1,1,1,4,11,4,2
34433,0,Public,City,West,Female,1,7,10,1,1,1,50000,2,3,1,0,0,-7,1,2,-7,-7,1,1,3,3,2
34434,-8,Public,Rural,South,Male,1,5,6,3,1,3,90000,3,3,0,0,0,-7,0,-7,-7,-7,-7,4,-8,2.5,8
34435,-8,Public,Suburb,South,Female,1,7,4,3,1,2,-7,1,3,0,0,1,8,-8,-8,-8,-8,-8,-8,-8,-8,-9
34436,0,Public,Suburb,Midwest,Male,0,7,12,1,1,1,-9,1,4,0,-7,1,10,0,-7,-7,-7,1,4,3,4,8
34437,0,Private,Rural,Midwest,Female,0,7,10,1,1,2,-7,3,4,0,0,0,-7,1,1,-7,-7,1,4,5,4,8
34438,0,Public,Suburb,West,Female,1,5,6,2,1,2,35000,12,3,0,-7,1,32,1,2,-7,-7,2,4,2,3,8
34439,1,Public,Suburb,Midwest,Male,0,6,4,3,1,3,-9,5,4,0,0,0,-7,-8,-8,-8,-8,-8,-8,1,2,6
34440,-8,Private,City,West,Female,0,7,10,2,1,2,-9,1,4,1,0,0,-7,0,-7,-7,-7,1,4,-8,3,-9
34441,1,Public,Rural,West,Female,0,7,10,1,1,1,20000,3,2,1,0,0,-7,-4,-4,-4,-4,-4,-4,1,3,2
34442,1,Public,Town,South,Male,0,5,8,2,1,1,20000,7,2,0,0,1,7,-8,-8,-8,-8,-8,-8,1,3,8
34443,0,Private,Suburb,Midwest,Male,0,7,10,2,1,2,70000,10,4,0,0,1,20,0,-7,-7,-7,1,4,9,2.5,5
34444,0,Public,Suburb,West,Male,0,1,2,3,3,1,-7,11,1,0,-7,0,-7,1,2,1,1,3,4,4,2.5,6
34445,0,Public,City,Northeast,Female,1,6,6,1,1,1,10000,1,3,0,0,0,-7,-8,-8,-8,-8,-8,-8,9,2.5,8
34446,-8,Public,City,Northeast,Female,1,5,2,2,3,2,-7,1,3,0,0,0,-7,0,-7,-7,-7,-7,10,-8,-8,5
34447,0,Public,Rural,South,Female,1,6,13,3,1,2,-9,1,3,0,0,1,23,-8,-8,-8,-8,-8,-8,2,-8,8
34448,0,Private,City,Northeast,Female,0,6,13,1,1,3,-7,1,3,0,0,0,-7,1,2,0,0,2,10,7,4,2
34449,0,Public,Town,West,Male,0,7,13,1,1,2,200000,11,-9,0,0,1,4,1,2,0,0,1,3,6,-8,8
34450,-8,Private,Rural,Midwest,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,8
34451,0,Private,City,Midwest,Male,0,7,12,1,1,3,-9,3,4,0,0,0,-7,1,2,-7,-7,1,10,13,2.5,5
34452,0,Public,Rural,South,Male,0,6,10,1,1,3,-7,2,3,0,0,1,8,1,2,0,1,1,4,4,4,8
34453,0,Private,Town,South,Female,0,7,11,1,1,2,350000,1,4,0,0,0,-7,0,-7,-7,-7,1,4,7,3.5,8
34454,0,Public,Town,West,Female,0,5,6,3,3,1,100000,3,1,0,1,1,5,1,2,-7,-7,1,3,4,2.5,8
34455,-8,Public,Rural,West,Female,0,7,8,1,1,1,55000,11,3,0,0,0,-7,-8,-8,-8,-8,-8,-8,-8,2.5,6
34456,0,Private,Town,Midwest,Male,5,8,13,2,1,3,-7,6,3,1,-7,1,23,0,-7,-7,-7,1,4,5,3.5,8
34457,0,Public,Rural,Midwest,Male,0,6,13,2,1,2,-7,10,1,0,-7,0,-7,1,2,0,0,2,3,7,3.5,8
34458,-8,Public,City,Midwest,Female,1,7,6,2,3,3,35000,6,2,0,0,1,5,-9,-9,-9,-9,3,12,-8,2.5,8
34459,0,Public,Suburb,South,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,-7,-7,-7,3,4,8,2.5,8
34460,0,Private,City,Midwest,Male,0,7,12,1,1,3,-9,3,3,1,0,0,-7,1,1,1,1,1,4,10,3.5,2
34461,0,Public,Rural,West,Female,1,6,10,1,1,2,60000,9,3,0,0,0,-7,-4,-4,-4,-4,-4,-4,3,1,8
34462,1,Public,City,West,Male,0,2,2,2,1,3,1000,7,3,0,0,0,-7,0,-7,-7,-7,2,5,2,2.5,7
34463,-8,Public,Suburb,South,Female,0,7,8,2,1,3,-9,3,2,0,-7,1,12,-8,-8,-8,-8,-8,-8,-8,2,8
34464,-8,Public,Suburb,Midwest,Female,0,1,2,4,3,3,-7,3,4,0,1,0,-7,-9,-9,-9,-9,1,4,-8,1.5,3
34465,0,Private,Suburb,Midwest,Male,-9,7,10,1,1,3,25000,2,2,1,0,0,-7,1,2,1,1,1,4,4,3.5,5
34466,0,Public,Suburb,South,Female,0,7,8,1,1,1,40000,-9,4,0,0,1,14,1,2,0,1,1,4,4,3,2
34467,0,Public,City,West,Male,0,7,8,1,1,3,-7,3,3,0,0,0,-7,-4,-4,-4,-4,-4,-4,2,3,8
34468,-8,Private,City,Midwest,Female,0,7,12,2,1,3,-9,13,3,-9,0,1,15,0,-7,-7,-7,1,4,-8,3,5
34469,-8,Public,Rural,South,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,-7,-7,-7,2,4,-8,1,6
34470,0,Private,Suburb,Northeast,Male,0,7,10,-9,1,2,70000,3,4,0,0,1,10,0,-7,-7,-7,1,10,13,-9,8
34471,0,Public,Suburb,West,Male,0,6,8,2,1,2,50000,11,3,0,0,0,-7,0,-7,-7,-7,3,4,4,2,8
34472,0,Public,City,West,Male,0,8,2,2,1,2,100000,6,1,0,1,1,20,0,-7,-7,-7,2,5,5,2.5,8
34473,0,Public,Town,West,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,-7,-7,-7,1,4,3,3,8
34474,-8,Public,Suburb,Midwest,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,-7,-7,-7,2,3,-8,2,8
34475,-8,Public,Rural,West,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-9,8
34476,-8,Public,City,Midwest,Female,0,6,10,1,1,1,85000,1,1,0,0,1,23,1,1,-7,-7,2,3,-8,3.5,8
34478,-8,Public,Rural,South,Male,0,6,6,3,3,3,-7,4,2,0,1,0,-7,-8,-8,-8,-8,-8,-8,-8,1.5,5
34479,0,Private,City,West,Male,1,7,10,1,1,2,-7,3,3,-9,0,1,10,-4,-4,-4,-4,-4,-4,9,-8,2
34481,0,Public,Suburb,South,Female,5,6,2,1,1,3,-7,7,2,0,0,0,-7,1,2,-9,-9,-9,-9,3,2,5
34482,0,Public,City,Midwest,Female,0,7,6,3,1,2,-9,3,3,0,0,0,-7,0,-7,-7,-7,3,10,2,0.5,6
34483,0,Private,Suburb,Northeast,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,5,3.5,2
34484,0,Public,City,South,Female,0,7,12,1,1,2,40000,13,3,0,0,0,-7,1,2,1,1,1,4,6,3,3
34485,0,Private,City,South,Female,0,7,12,2,1,2,500000,3,-9,-9,-9,-9,-9,1,2,1,1,1,10,13,3.5,2
34486,0,Public,Town,South,Female,0,6,10,2,1,1,-9,2,3,0,0,1,20,1,3,-7,-7,1,5,3,4,8
34487,0,Public,Suburb,South,Male,0,5,8,1,2,2,60000,7,3,0,0,1,22,-8,-8,-8,-8,-8,-8,5,-8,8
34488,0,Public,Town,South,Male,0,7,8,2,1,2,-7,3,3,0,0,0,-7,1,1,-7,-7,1,4,2,4,8
34489,-8,Public,Suburb,West,Female,1,5,8,2,1,2,-9,5,3,0,-7,0,-7,0,-7,-7,-7,2,10,-8,3.5,-9
34490,0,Public,Suburb,South,Male,0,8,6,3,1,3,100000,12,3,0,0,1,20,0,-7,-7,-7,1,10,4,3.5,8
34491,0,Public,Town,South,Male,1,7,10,1,1,2,100000,-9,2,0,0,0,-7,0,-7,-7,-7,2,4,3,3,3
34492,1,Public,Suburb,Midwest,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-4,-4,-4,-4,-4,-4,1,0.5,8
34493,-8,Private,City,Midwest,Male,0,4,4,3,1,2,-7,7,4,0,0,1,40,0,-7,-7,-7,2,4,-8,2.5,8
34494,0,Public,Rural,Midwest,Male,0,8,4,4,1,1,15000,13,2,0,1,1,40,0,-7,-7,-7,1,4,3,2,8
34495,0,Public,Suburb,Northeast,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,-7,-7,-7,1,4,3,3,8
34496,0,Public,Suburb,South,Female,1,5,8,2,1,1,80000,3,2,0,0,1,2,-9,-9,-9,-9,1,4,3,2.5,8
34497,1,Private,City,West,Female,0,7,12,1,1,1,40000,3,2,0,0,0,-7,1,2,1,1,1,10,1,3.5,2
34498,0,Public,Suburb,South,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,6,-8,8
34499,0,Public,Suburb,Northeast,Male,0,8,2,3,1,1,-7,7,3,0,0,0,-7,-9,-9,-9,-9,1,4,2,2.5,8
34500,-8,Public,Suburb,South,Female,0,6,6,2,1,3,-9,4,3,0,0,0,-7,1,2,0,1,1,4,-8,-8,3
34501,-8,Public,Suburb,South,Female,0,6,8,2,1,2,100000,6,3,0,0,1,25,-4,-4,-4,-4,-7,-4,-8,1.5,-9
34502,-8,Public,Rural,South,Male,1,5,2,-9,1,3,-7,4,1,0,1,0,-7,0,-7,-7,-7,2,12,-8,0.25,6
34503,-8,Public,Rural,West,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,-7,-7,-7,-7,3,-8,1.5,8
34504,-8,Public,Town,Midwest,Male,0,8,13,2,3,3,15000,6,2,0,0,0,-7,1,2,-7,-7,1,11,-8,2,8
34505,1,Public,City,South,Male,1,6,2,2,2,1,-7,7,2,0,1,0,-7,0,-7,-7,-7,2,11,2,1,6
34506,0,Public,Rural,South,Male,0,6,10,1,1,3,100000,7,3,0,0,0,-7,1,2,1,1,1,10,2,3.5,5
34507,-8,Public,Rural,Midwest,Female,0,6,10,1,1,2,-7,4,4,0,0,1,2,-8,-8,-8,-8,-8,-8,-8,4,8
34508,0,Public,Suburb,Midwest,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,3,-8,8
34509,-8,Public,Suburb,Midwest,Female,0,3,13,2,3,1,500000,11,3,0,0,1,30,-4,-4,-4,-4,-4,-4,-8,1.5,6
34510,0,Public,Suburb,South,Male,0,7,12,1,1,1,100000,13,3,0,0,1,12,1,2,1,1,1,11,6,3.5,6
34511,0,Public,Town,South,Male,0,7,8,1,1,3,80000,1,3,0,0,0,-7,-8,-8,-8,-8,-8,-8,2,3,8
34512,-8,Public,Suburb,Northeast,Female,0,6,10,1,1,3,40000,12,4,1,0,0,-7,1,1,1,1,1,10,-8,3.5,3
34514,0,Public,City,Northeast,Male,0,6,13,1,1,1,60000,12,2,1,0,1,3,0,-7,-7,-7,1,4,2,3,2
34516,0,Public,City,West,Male,0,6,10,1,1,3,-9,1,3,1,0,0,-7,1,2,0,1,2,4,3,3.5,8
34517,0,Public,Rural,Midwest,Female,0,3,4,3,2,1,50000,5,2,0,0,1,9,0,-7,-7,-7,2,10,4,2,6
34518,-8,Private,City,South,Male,0,7,12,1,1,2,100000,6,3,0,0,0,-7,-8,-8,-8,-8,-8,-8,-8,3.5,5
34519,-8,Public,City,South,Male,0,6,10,1,1,3,70000,6,3,0,-7,1,20,0,-7,-7,-7,1,5,-8,3,6
34520,0,Private,Suburb,Midwest,Female,0,7,12,1,1,3,15000,1,4,0,0,1,12,1,2,1,0,1,4,9,3.5,8
34521,0,Public,Suburb,Midwest,Female,0,6,10,1,3,3,-9,4,2,0,0,1,10,1,2,0,0,1,10,3,3.5,5
34522,-8,Private,Town,Northeast,Female,0,7,4,-9,1,3,-9,-9,-9,1,0,0,-7,-8,-8,-8,-8,-8,-8,-8,2.5,8
34523,-8,Public,Rural,Northeast,Male,0,6,9,1,1,1,-7,6,4,0,0,0,-7,-4,-4,-4,-4,-4,-4,-8,4,3
34524,-8,Public,Suburb,Northeast,Female,0,7,8,1,1,3,-7,1,4,1,0,0,-7,-4,-4,-4,-4,-4,-4,-8,4,2
34525,0,Public,Suburb,Midwest,Female,0,5,8,1,1,1,40000,2,3,0,0,1,20,1,2,1,0,1,11,3,2.5,3
34526,0,Public,Rural,South,Female,0,2,2,2,1,1,10000,13,3,0,1,1,5,-4,-4,-4,-4,-4,-4,3,2.5,5
34527,0,Private,Rural,Northeast,Female,5,7,13,1,1,3,-9,5,3,0,0,0,-7,1,2,0,1,1,4,9,3,6
34528,1,Public,City,Midwest,Female,0,7,6,2,1,3,-7,3,2,0,0,0,-7,0,-7,-7,-7,1,4,2,1.5,5
34529,1,Public,Suburb,Northeast,Male,1,3,4,2,1,2,45000,6,3,0,0,0,-7,1,2,-7,-7,1,10,1,3,6
34530,0,Public,Suburb,South,Male,0,3,4,4,1,1,85000,13,3,1,0,1,25,0,-7,-7,-7,2,3,3,1,8
34531,0,Private,City,West,Female,0,5,8,1,1,1,-7,4,-9,0,0,1,40,-4,-4,-4,-4,-4,-4,8,3,5
34532,0,Public,Rural,South,Male,0,6,6,3,1,3,-7,1,4,0,0,1,20,-8,-8,-8,-8,-8,-8,2,3,3
34533,-8,Public,City,West,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,2,5
34534,0,Public,Suburb,Midwest,Male,0,7,10,1,1,2,70000,10,3,0,-7,0,-7,1,1,-7,-7,2,4,7,3.5,6
34535,0,Public,Rural,South,Female,0,6,8,2,1,1,60000,2,3,0,0,1,24,1,1,-7,-7,1,4,3,4,8
34536,0,Public,City,South,Male,0,6,10,1,1,1,-9,6,3,0,0,0,-7,0,-7,-7,-7,2,4,2,1,8
34537,1,Public,City,Northeast,Female,0,4,6,2,1,1,55000,6,1,0,1,0,-7,0,-7,-7,-7,1,12,1,3,3
34538,0,Public,Town,West,Male,0,3,4,3,1,1,100000,13,1,0,-7,1,30,0,-7,-7,-7,2,8,3,2.5,8
34539,0,Private,Suburb,Midwest,Male,0,6,6,1,3,2,-7,6,2,0,0,0,-7,0,-7,-7,-7,1,11,3,2.5,5
34540,0,Public,Rural,South,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,-7,-7,-7,1,1,5,3,8
34541,1,Public,Rural,West,Male,2,6,10,1,1,3,-7,5,3,1,0,0,-7,0,-7,-7,-7,2,4,1,2,3
34542,0,Public,Suburb,West,Male,0,6,10,1,1,2,10000,6,3,0,0,0,-7,-8,-8,-8,-8,-8,-8,7,3.5,5
34543,0,Private,City,Midwest,Male,0,7,8,1,1,3,-9,2,3,0,-7,1,10,0,-7,-7,-7,1,3,5,2.5,8
